,Unnamed: 0,Time,Text,Sentiment
96,96,2019-01-02 23:09:17+00:00,repeated errors cost hundreds people homes—now wells fargo wants buy silence,"[18.45283614572718, 1.3905005369457082, 0.20340155000258164]"
97,97,2019-01-02 23:04:46+00:00,"gooeyross paulkrugman yes. yes can protected. ridiculous expect everyone be own lawyer, insurance agent, financial advisor. e.g. cfpb got complaints wells fargo. saw pattern. found they cheating people. voila protection that s gov for people for.","[149.11894562860292, 138.37491586058323, 6.4034276668621]"
98,98,2019-01-02 23:04:01+00:00,wells fargo be paying million to settle fake account claims. will receive of cash? banking wellsfargo personalfinance,"[47.48188813839142, 22.71190797463906, -11.200287803320705]"
99,99,2019-01-02 23:02:36+00:00,shadybrady boardgirllisa wellsfargo i feel ya. super stupid a bank to a chance machine,"[25.972290822106583, 11.963536537913143, -13.153107472219546]"
100,100,2019-01-02 23:02:21+00:00,‘they destroyed me.’ wells fargo’s mistake forced to sell home,"[39.615386069761186, 11.986468576496854, -0.09902761002569349]"
101,101,2019-01-02 23:01:44+00:00,wellsfargo roseparade spencerludwig why t government seized and shut down? asking all customers defrauded.,"[51.590830855491284, 34.754649013231315, -10.323651220802986]"
102,102,2019-01-03 23:59:05+00:00,"please t lose, flyers. wells fargo center","[8.860741609727317, 7.81701810879435, -11.026874944762096]"
103,103,2020-09-28 15:04:50+00:00,"our next rnabenchbedside speaker hardly needs introduction. don miss hearing n lorem founder ceo ionis founder executive chairman the board, drstanleycrooke. register attend natureconf today","[47.89572620600869, 21.31396692234739, -11.81298254471514]"
104,104,2019-01-03 23:58:45+00:00,"wells fargo blames ""calculation error"" hundreds lose homes foreclosure","[8.937142556725837, 0.18528907453392263, -11.637838733281903]"
105,105,2019-01-03 23:58:32+00:00,"realdonaldtrump if wins nomination, s got vote. period. i one those wells fargo created fake bank accounts for. seeing rip wells fargo new asshole ten miles wide pure joy me.","[91.33580997398616, 81.24965584924557, -11.758546189236952]"
106,106,2019-01-03 23:57:49+00:00,"lavampyra sdccu the app rudimentary. and reason the age instant e transfers, it take week at least wellsfargo almost instant transfers. sdccu awful","[32.142415972059375, 17.269367398509942, -11.04076059844003]"
107,107,2019-01-03 23:56:38+00:00,wells fargo agrees pay million resolve state investigations,"[19.317598288923882, 11.681901032406728, -10.93331353812804]"
108,108,2019-01-03 23:55:28+00:00,"to put apple market value plunge context, billion double size wells fargo three times size mcdonald more than five times size costco more than times size raytheon","[84.14070045029503, 40.71900247365865, -9.69441045353797]"
109,109,2019-01-03 23:53:11+00:00,wells fargo admits made mistake nearly times several years. it pushed hundreds distressed homeowners foreclosure.,"[51.39403437850881, 31.73808870894971, -10.999317254530212]"
110,110,2019-01-03 23:52:06+00:00,followthelila i’m for sure. i would check wells fargo job search daily. always opportunities. my tweet entry level role within wells fargo financial crime department,"[51.000136816497765, 66.12135958653502, -9.66946068816496]"
111,111,2019-01-03 23:51:49+00:00,banking roundup wells fargo m payout… injunction denied bofa erica via nybizjournal,"[41.937699668306266, 23.82128370829038, 0.7840390127727517]"
112,112,2019-01-03 23:50:48+00:00,wells fargo can’t break up advisers’ class arbitration,"[-3.9009831060101225, -0.20866379864134332, -11.464828193385198]"
113,113,2019-01-03 23:48:45+00:00,tarynhatcher one one rod brindamour coming nbcsphilly wells fargo center,"[-2.004294392791368, 7.832541095099479, -10.959771103268867]"
114,114,2019-01-03 23:48:25+00:00,wellsfargo thanks the worst customer service ever i going bank chase i made deposit an atm the power went out. i no atm card you reversed deposit.,"[13.271540380226941, 25.049965262468376, -13.066291562961979]"
115,115,2019-01-03 23:46:12+00:00,wells fargo says internal review found bank denied help hundreds homeowners fees charged foreclosure attorneys improperly used the bank determined to offer mortgage help.,"[39.81847906713865, 18.898312953767302, 12.530734520571684]"
116,116,2019-01-03 23:45:19+00:00,"i at wells fargo center wellsfargoctr philadelphia, pa","[8.242731190151172, 19.640883871624347, -10.708308093837164]"
117,117,2019-01-03 23:45:02+00:00,carpool rutherfordton &gt; charlotte spartanburg wells fargo uptown charlotte splitcosts,"[33.08949220985119, 32.991510087916645, -10.298535622693961]"
118,118,2019-01-03 23:42:47+00:00,kimbercole which wells fargo you at?,"[9.433872610410052, 18.455238875158624, -10.652179034817081]"
119,119,2019-01-03 23:42:15+00:00,"repmaloney co chair how wonderful census must be protected &amp; we know how u fight the word is ""relentlessly"" until the job is done. congratulations on being co chair can t wait hear your voice boom &amp; placing it on facebook so our nation can hear u like u did wells fargo. love p &amp; w","[39.200956757543814, 45.57044669604876, 20.60406464224299]"
