,Unnamed: 0,Time,Text,Sentiment
771,771,2019-01-16 23:01:47+00:00,"youtube paulhbeckwith iagu grist allanmargolin realdonaldtrump yalee chinauncensored climatebrad earthguardianz discovermag climatecentral cnn theagu noaa climatereality megangarber potus newscientist sciam nationofchange oharjo kenroth cnnpolitics qz yayitsrob epa weatherchannel buzzfeednews bp plc chevron conocophillips exxonmobil shell frontlinepbs deptoflabour yahoonews voxdotcom forbes conversationedu futurism senbillnelson politicomag stevewestly myfairobserver agu scicomm johnfocook sander vdlinden climatechange climatechangeisreal study antarctic sea ice collapse warns potential foot sea rise via thinkprogress ""...averting unimaginable catastrophe require going far beyond reversing trump’s policies.""","[81.94011577724515, 74.5419932789872, 14.210760115625746]"
772,772,2019-01-16 22:15:03+00:00,a.g. underwood files lawsuit against exxonmobil for defrauding investors regarding financial risk the company faces from climate change regulations | new york state attorney general,"[71.99292338676013, 40.27377244085082, 14.605118356433465]"
773,773,2019-01-16 22:14:40+00:00,project includes pipelines exportersindia exportww indiaeximbank eximbankus cloudexpoasia aeroindiashow icccimumbai ciievents indianbankinfo tieglobal usibc ukibc walmart flipkart amazonin dgcx logistics expo mercedestrucknl exxonmobil,"[20.817014037124398, 19.350281491076615, -10.991682803253912]"
774,774,2019-01-16 22:12:27+00:00,googleearth opecnews iccwbo worldbank exxonmobil britisharmy maerskdrilling unops goldcouncil wells. ¤§,"[-1.163827870224604, -1.2618099921591441, -11.483060127935218]"
775,775,2019-01-16 22:07:27+00:00,"new study the world largest tax giveaway minority businesses baton rouge pay times higher property taxes exxonmobil, due the impact industrial tax exemptions.","[85.34911112943206, 36.21794421934506, 13.621058686054454]"
776,776,2019-01-16 21:44:06+00:00,"join ge digital partner cbpacificnews anchorage week meet alaska conference &amp; tradeshow hosted akalliance hear exxonmobil, bp america conocophillips discuss innovation the oilandgas industry","[59.94791654903002, 86.11438533952675, 0.5111067036101105]"
777,777,2019-01-16 21:43:57+00:00,climate change lawsuit exxonmobil fought the way the supreme court – lost.,"[29.256745744169162, -0.7308596750246399, 0.3941592893452963]"
778,778,2019-01-16 21:43:46+00:00,we need women tech gatwick diamond. nationally the female proportion the it professional workforce just. . discover to build stem talent pipeline exxonmobil the gatwickdiamondskills summit march. book,"[40.445702535406575, 29.822411572482736, 13.491526365277096]"
779,779,2019-01-16 21:28:46+00:00,gehresweed sensanders gop realdonaldtrump epa epaawheeler un amygoodman dn ipcc ch unfccc aoc sunrisemvmt theyoungturks saudi aramco gazpromen iranianoilbrk coalindiahq netl doe rosneften cnpc adnocgroup exxonmobil pemexglobal shell rashidatlaib ilhan reppressley justicedems corporations love privatize profits socialize losses keeping the profits dumping whatever costs may incur damages the environment made process extracting oil/gas/coal onto taxpayers. time them clean their messes. tytlive,"[64.39789862779162, 39.01660581950989, 0.5803936609419935]"
780,780,2019-01-16 21:18:32+00:00,"davidklion you mean director the mercatus center, funded the koch brothers exxonmobil, t the side the little guy?","[17.080190994175513, 16.55113591386344, -9.716398036097843]"
781,781,2019-01-16 21:00:25+00:00,"w prairie dawn circle bed . bath , sqft welcome home this story brick home located harpers landing, easy access i , exxonmobil campus, local hospitals all the woodlands to offer","[51.76398264177086, 60.15539824073268, -9.739379519551463]"
782,782,2019-01-16 20:56:04+00:00,sensanders gop realdonaldtrump epa epaawheeler un amygoodman dn ipcc ch unfccc aoc sunrisemvmt theyoungturks saudi aramco gazpromen iranianoilbrk coalindiahq netl doe rosneften cnpc adnocgroup exxonmobil pemexglobal shell just companies responsible of global emissions rashidatlaib ilhan reppressley justicedems climateactionnow tytlive,"[44.53056966728815, 45.38461353527407, 0.913127318718594]"
783,783,2019-01-16 20:42:52+00:00,[job] technical support engineer english | company exxonmobil | location praha a czech republic | praha energy engineering jobs | more info,"[42.05515991327227, 84.57716959841649, 1.7988235595685893]"
784,784,2019-01-16 20:34:01+00:00,. mikebloomberg illegally funding state ags illegally go exxonmobil to otherwise illegally promote climate bedwetting agenda.,"[40.77800705822828, 12.359392125784076, 1.3182370420319458]"
785,785,2019-01-16 20:12:31+00:00,"at exxonmobil baton rouge, supporting local schools teachers a top priority.","[41.774039717151695, 21.095199390640047, 0.8379052732112058]"
786,786,2019-01-16 20:08:31+00:00,"new audio exposes ""news"" source westernwirenet exxonmobil operative.","[8.875481562370524, 17.836223205302662, -10.630738909395603]"
787,787,2019-01-16 20:01:40+00:00,"buuddyy umairjav even alternate universe did discover world largest reserves, would chased exxonmobil away media hype terminatinf contract like reko diq case, be paying billions in fines.","[74.56430801425017, 57.64695335471242, 13.899713421747407]"
788,788,2019-01-16 19:40:57+00:00,"ghtyler warfarenavel jonniola /...why? this global competition oil...caspian sea....now...the arctic. ""exxonmobil signed joint ventures w/ russian oil companies look oil russian arctic, had put on hold the u.s. sanctions came effect .""","[103.92361919360016, 84.27773629722282, 3.8456655606611463]"
789,789,2019-01-16 19:34:16+00:00,assessing exxonmobil’s climate change communications – via iopscience,"[19.25886941907785, 7.7344272146461535, -10.496772634793818]"
790,790,2019-01-16 19:33:52+00:00,jkass nothing patriotic the exxonmobil landing craft️ hitting omaha beach.,"[20.3161959512131, 11.661123912039827, -11.231959013314977]"
791,791,2019-01-16 19:32:05+00:00,assessing exxonmobil climate change communications – iopscience,"[10.269369696575454, 8.802637150527675, -10.834455722700955]"
792,792,2019-01-16 19:22:10+00:00,"exxonmobil xom starts major planned shutdown baytown, texas refinery via houstonchron","[48.98128924175335, 19.82633437034182, -10.300872407030795]"
793,793,2019-01-16 19:17:18+00:00,if are near exxonmobil columbia pike glebe road.. go help out,"[6.019957198597258, -3.27292029021816, -10.94246921283279]"
794,794,2019-01-16 19:04:30+00:00,rewards season exxonmobil promoting new rewards program with free movie giveaway csnewsonline,"[18.61522947581091, 15.255885658386482, -10.018902645508717]"
795,795,2019-01-16 18:55:29+00:00,exxonmobil this not meaningful without references the figures... slashed compared what? are reductions consistent the us meeting paris agreement goals?,"[48.280870816738535, 42.91592445174521, 2.646579480457362]"
796,796,2019-01-16 18:31:26+00:00,"acshorg the media wherever you go, there we are [unfortunately is true, many publications t point that is industry front group bought paid by monsanto, exxonmobil, etc they cite representatives]","[65.33803087611058, 55.12295040575408, -7.244012332339892]"
797,797,2019-01-16 18:23:10+00:00,what comes mind you hear word forensic engineering ? nseheadquarters agbolagorite exxonmobil total seplatpetroleum shell,"[19.59466582619586, 39.9386779167976, -9.856860177842634]"
798,798,2019-01-16 18:10:21+00:00,"empower yourself with better information using ""digital drift"" on your pipe. tenaris exxonmobil bp america chevron shell us ussteelbuilders apienergy bseegov usdot conocophillips","[21.398996902786326, 27.120853205985725, -10.478649667162912]"
799,799,2019-01-16 18:02:30+00:00,"in addition b quik low exxonmobil gas prices, also get great offers filling tank fill with deals like free oz fountain drink a hunt brothers pizza offers vary time &amp; location. stop your closest b quik airline, greenwell springs perkins","[95.1044032849853, 90.14961497056457, 3.4678388586878697]"
800,800,2019-01-16 18:02:07+00:00,exxonmobil blocked,"[8.231136960385953, -0.13279535070444703, -11.781365806748079]"
801,801,2019-01-16 17:56:35+00:00,"who pay this mess? baker hughes, ge company, halliburton, schlumberger, akzonobel, basf, the dow chemical company, clariant, exxonmobil chevron phillips chemical company","[48.88903157313374, 80.93766295814657, 26.33903536247989]"
802,802,2019-01-16 17:52:07+00:00,"expert process developer expert process developer ======================== location clinton, nj, us company exxonmobil [image] job role summary exxonmobil research development organization an immediate opening an individual with…","[67.88651822121993, 84.84887474637206, 0.6609002372159551]"
803,803,2019-01-16 17:40:33+00:00,alihzaidipti eni exxonmobil maritimegovpk pid gov woodmac bloomberg sees potential million barrels oil karachi sea,"[63.61354673707417, 54.1685460743223, -9.481309667752527]"
804,804,2019-01-16 17:36:01+00:00,and senduckworth ask exxonmobil chevron wait till end compliance year decide whether small refineries need a hardship exemption.,"[12.586666118784297, 2.200736246159465, -9.4267593956165]"
805,805,2019-01-16 17:35:57+00:00,exxonmobil ibm advance energy sector application quantum computing,"[34.21382133007918, 53.167734110257655, -10.201999799759733]"
806,806,2019-01-16 17:34:06+00:00,"today had two events running parallel ""the art handling others"" course national bank egypt ""houston have problem"" business simulation exxonmobil for information and...","[43.57100388673252, 57.69773884392481, 2.4082678123948966]"
807,807,2019-01-16 17:32:54+00:00,"pakistan the exxonmobil offshore drilling site kekra miles karachi among top potential ""big oil finds"" asia today.","[74.06647221798399, 73.3847393766694, -8.168811339994235]"
808,808,2019-01-16 17:19:02+00:00,thank to exxonmobil their donation towards math science,"[30.899112818318994, 38.21148715773822, -11.158125499860056]"
809,809,2019-01-16 17:14:30+00:00,spectatorindex based texas american airlines at&amp;t bell borden chilis cinemark drpepper exxonmobil fedex fritolay gamestop greyhound heb centralmarket jcpenney k. clark n.marcus pizzahut radioshack sabre flags southwest texas instruments whataburger whole foods,"[118.40486332778681, 77.99514299071205, -8.78598327046926]"
810,810,2019-01-16 17:14:21+00:00,djthegreat exxonmobil they think better everybody esle shit.. they gas stronger doe...,"[10.656066694278525, 9.104087922940025, -0.553640539121659]"
811,811,2019-01-16 17:08:24+00:00,will somebody explain me exxonmobil gas so high ? it’s like don’t pay attn their surroundings. ‍️,"[16.644538762465576, 9.92132510608377, -10.992626880708656]"
812,812,2019-01-16 17:01:27+00:00,woodmac given details pakistan ready dig million barrels oil karachi sea it would a great opportunity the economy investors invest energy sector. exxonmobil eni working hard for oil drilling,"[104.03731893117926, 82.18426594544762, -9.937912892409415]"
813,813,2019-01-16 16:55:00+00:00,alihzaidipti eni exxonmobil maritimegovpk pid gov in sh allah likthy hoa moot parti h,"[21.926637009962686, 22.450381230938067, -0.32884378834025085]"
814,814,2019-01-16 16:53:21+00:00,thank mayor heidiismighty the slo city council opposing exxonmobil plan restart offshore drilling platforms truck oil ca coast &amp; plains pipeline effort build another coastal oil pipeline. protectthepacific,"[95.92522705382915, 89.96351686267857, 1.4472333910210722]"
815,815,2019-01-16 16:50:01+00:00,plasticsworld renewoceans basf braskemsa chevronphillips clariant covestro dowchemical dsm exxonmobil fpctexas lyondellbasell circulatecap mcppusa novachemicals polyone relianceindltd sabic sasolsa shell total endplasticwaste this the beginning a huge change,"[8.876221652775147, 18.417995663314684, -10.598997249874884]"
816,816,2019-01-17 23:50:26+00:00,"markruffalo isnow chrisevans chrishemsworth annastaciamp stopadani aycc shoebridgemlc algore climatecouncil leodicaprio gladysb billshortenmp potus shell exxonmobil chevron santosltd gautam adani bp plc lockthegate aycc wollongong danielandrewsmp natashafyles abarrmla theresa may jacindaardern markmcgowanmp nicolasturgeon emmanuelmacron markrutte angelamerkeicdu justintrudeau antonioguterres campaignforleo getup paologentiloni narendramodi mayoroflondon lagarde abeshinzo erna solberg elonmusk wokecurtis youthvgov unesco scottmorrisonmp cop woodsideenergy fiji pm tells oz pm australia must put interests a single industry the lives pacific nations battling climate change, global business leaders identify climate change impacts worlds greatest risk","[155.64176423744127, 161.21174373564392, 5.398282902861112]"
817,817,2019-01-17 23:22:54+00:00,exxonmobil basically boring version cobra,"[16.80787459426762, 11.711151208808744, -13.414866355817601]"
818,818,2019-01-17 23:21:41+00:00,whiskeyjames sunrisemvmt rokhanna oh can’t upset exxonmobil we,"[7.229936098574741, -0.03308587265724272, -12.717138525819824]"
819,819,2019-01-17 23:20:32+00:00,"paanfo endplasticwaste foe us greenpeaceusa pguk total shell basf exxonmobil sg dowchemical covestro chevronphillips henkel clariant saddest thing imagine a . billion fund research sustainable, biodegradable properly recyclable alternatives could achieved they rather spend on pr maintain profits the short term.","[67.8071658386187, 53.64750324246313, 1.748218956795867]"
820,820,2019-01-17 23:02:38+00:00,"exxonmobil exxonmobil, don’t know up / dogs start iditarod t finish? those do bruised &amp; bloodied feet, cut ice. and blonde died apparently choking his vomit. so now do know. why r u supporting death race? stop the insanity","[82.4305871030471, 36.10654754074248, 0.2249412822269079]"
821,821,2019-01-17 23:01:52+00:00,"exxonmobil exxonmobil, don’t know up half dogs start iditarod t finish? those do bruised &amp; bloodied feet, cut the ice. and blonde died apparently choking his vomit. so now do know. why r u supporting death race? stop the insanity","[72.3094652446476, 35.71643317013469, 0.33526354569933403]"
822,822,2019-01-17 22:55:19+00:00,".equinor has, together partners exxonmobil , total , petoro, made gas condensate discovery the ragnfrid north / s exploration well the norwegian sea. rt","[51.45113214561625, 51.99484169622117, -9.786240026659172]"
823,823,2019-01-17 22:51:11+00:00,"exxonmobil aus big clean energy evil, go exxon","[10.407632012900933, 18.237807589822573, -10.62139603977905]"
824,824,2019-01-17 22:50:55+00:00,". equinor has, together partners exxonmobil , total , petoro, made gas condensate discovery the ragnfrid north / s exploration well the norwegian sea.","[51.58313321656863, 52.45888003408261, -9.98000184972075]"
825,825,2019-01-17 22:48:11+00:00,"exxonmobil stop supporting iditarod stop supporting death race has killed than dogs. cruelty not entertainment. a dog, named blonde, died apparently choking his vomit the iditarod. stop sponsoring cruelty","[53.01383095652249, 39.317631731792275, -13.009503998453553]"
826,826,2019-01-17 22:32:00+00:00,"companies, including total, exxonmobil, basf chevronphillips, form alliance end plastic waste’. total exxonmobil basf chevronphillips aepw","[21.935852434464127, 41.841143820530064, -10.058472726293559]"
827,827,2019-01-17 22:30:28+00:00,"meredithschaef davidmc billkristol ceos boeing, exxonmobil, mouth piece devon energy starters. he t choose &amp; re still terrible.","[39.45207414062109, 11.49724456504326, 0.4649143534601592]"
