,Unnamed: 0,Time,Text,Sentiment
84,84,2019-01-02 23:07:30+00:00,thank for taking care my account it been hacked. appreciate actions correct and prevent happening again. uber support bankofamerica i hope actually visit uk some day,"[34.65284644954581, 43.16032695445996, 8.434417512288846]"
85,85,2019-01-02 23:02:27+00:00,"goelankit hello. since received suspicious call someone claiming be bank america, not respond, provide information. if entered any of information, please send us your full name/zip code/phone number. thank you.^armando","[59.55204211315017, 46.91882480941564, 2.241505373057734]"
86,86,2019-01-02 22:56:53+00:00,bankofamerica an account holder i turned away the rowlett tx lobby they close minutes. inwood national bank not that,"[56.3426839745136, 41.13245310892597, -8.953406638120782]"
87,87,2019-01-02 22:55:42+00:00,"bankofamerica everyyyyy time i call y’all, i wait hour talk someone. min counting","[26.057040615257538, 8.253766046894228, -10.024749564701224]"
88,88,2019-01-02 22:55:22+00:00,"bofa help, bankofamerica anything help account holders affected governmentshutdown?","[17.711537857258012, -1.4687046479848225, -11.194678302262446]"
89,89,2019-01-02 22:54:08+00:00,why should consider opening bank america a year rewards credit card,"[-1.1872542920345481, 28.70296814728062, 0.21631960832780806]"
90,90,2019-01-02 22:51:15+00:00,why should consider opening bank america a year rewards credit card,"[-1.1872542920345481, 28.70296814728062, 0.21631960832780806]"
91,91,2019-01-02 22:47:57+00:00,called bankofamerica balance transfer bofa help instead fucked over. closing shitty ass credit card a.s.a.p.,"[27.09324435530971, 38.667132197011206, -9.845857652399417]"
92,92,2019-01-02 22:42:33+00:00,"erica content strategist – bank america corporation – boston erica content strategist, bank america. at bank america, we’re guided a common purpose. help make financial lives better connecting clients communities the… job boston","[114.87330635492748, 107.5841944246991, 2.4293217125657662]"
93,93,2019-01-02 22:42:07+00:00,bank america checking bonus – public &amp; nationwide,"[29.980251738246483, 17.950105327056892, -10.697899773309047]"
94,94,2019-01-02 22:40:34+00:00,"barnacules indoor smoking? yes. tweed? no, polyester. also, i from california at time bank america atm card was not allowed work the lobby bofa atm machine regional restrictions. st world geezer problems ️","[41.35397999648247, 57.619724913409314, -9.113747126270923]"
95,95,2019-01-02 22:40:26+00:00,"bankofamerica so i see claims department located tennessee fails do jobs usual asked a supervisor, wouldn put one one phone, everytime ask their employee id number, refused by way, young lady name amy","[77.2178079394716, 54.34732229349696, -9.356785848922172]"
96,96,2019-01-02 22:38:57+00:00,bank america literally the worst customer service ever,"[17.919153046196218, 20.109635322272275, -13.425730147477779]"
97,97,2019-01-02 22:38:38+00:00,bankofamerica discriminate people don live est timezone especially clients hawaii i demand their dates times have timezone indicator least,"[44.11410258230378, 44.62571571752865, 13.363829211003264]"
98,98,2019-01-02 22:36:06+00:00,bank america announces new denver market leader denver business journal,"[43.639447753468595, 60.09029724335356, -9.452535966659852]"
99,99,2019-01-02 22:35:07+00:00,i’m that old i’ve banking bankofamerica yrs today most terrible customer service experience i’ve ever been through,"[56.749152429390485, 40.729322923871024, -11.225976315534623]"
100,100,2019-01-02 22:32:05+00:00,i’ve banked bank america years. during time they’ve shut account card x reason with no warning. one time too many,"[34.4516411630165, 27.302299993586345, -10.057353836439006]"
101,101,2019-01-02 22:26:14+00:00,perks to bank america annual rewards credit ard via youtube,"[41.525184957683315, 30.326648973923398, 1.9271011186167044]"
102,102,2019-01-03 23:58:55+00:00,bankscrewedus bankofamerica bidmchealth they nfc readers are tagged contactless payment logo. not sure they would go effort atms that can support the tech.,"[8.558549440763844, 18.342827886198734, -11.236253653279931]"
103,103,2020-11-06 18:51:33+00:00,learn edge computing market growing how designing selecting the proper solid state drive important.,"[41.216146885631154, 51.94403849785067, -10.778087193660312]"
104,104,2019-01-03 23:56:37+00:00,bank america files blockchain &amp; ;atm a service&amp; ; patent via coindesk,"[31.107766958200845, 17.249639924091717, -10.484362400668282]"
105,105,2019-01-03 23:53:55+00:00,bank america / merrill lynch where for fx,"[9.355738507547724, 17.506715305713264, 0.8711040242804415]"
106,106,2019-01-03 23:53:50+00:00,i vebeenonholdwith bankofamericaforminutes.,"[-1.355521426054615, -1.1952985812816639, -11.457299080227363]"
107,107,2019-01-03 23:53:41+00:00,bank america account got figures,"[8.14981210935461, 6.522606700621068, -11.119941501355296]"
108,108,2019-01-03 23:52:23+00:00,erica faith bankofamerica wow. that weird i not sure ai desirable,"[41.29736258270281, 34.36154360376152, -12.260948863620882]"
109,109,2019-01-03 23:52:19+00:00,"fl bank america / merrill lynch where for fx january , pm","[8.324931104534347, 27.607900619635743, 1.098526837670903]"
110,110,2019-01-03 23:50:36+00:00,bac bank of america undervalued by but is it a buy?,"[19.57550366539046, 18.773993561667893, -10.430768597383903]"
111,111,2019-01-03 23:49:58+00:00,annie hi annie. bank america a number programs place help clients facing financial difficulty. we work clients a case case basis help address financial needs. ^ines,"[76.25054595429481, 83.25971421065302, -8.512230104781153]"
112,112,2019-01-03 23:49:30+00:00,issue all knew salient clear spoke the greater issue few realized bach gwynn only one worked bank america and that was the connection that furthered the advancement syndication bank loaning processes,"[35.67643933338649, 46.75957457702934, 2.0558720657388534]"
113,113,2019-01-03 23:47:46+00:00,bank of america crypto strategy via youtube finance bitcoin,"[6.646495900240308, 6.185053541257503, -10.900610361721029]"
114,114,2019-01-03 23:47:37+00:00,bankscrewedus bankofamerica the play recorded loop offering services they can’t provide simplest most basic service of all. answering darn phone,"[47.82993839995347, 32.863028229876406, -10.103573646192231]"
115,115,2019-01-03 23:46:59+00:00,bank america / merrill lynch where for fx,"[9.355738507547724, 17.506715305713264, 0.8711040242804415]"
116,116,2019-01-03 23:46:52+00:00,bank america / merrill lynch where for fx,"[9.355738507547724, 17.506715305713264, 0.8711040242804415]"
117,117,2019-01-03 23:45:16+00:00,bank america / merrill lynch where for fx,"[9.355738507547724, 17.506715305713264, 0.8711040242804415]"
118,118,2019-01-03 23:42:10+00:00,is email new sexist bank america app assistant named erica... i want a more transgender name an app assistant... offended now.,"[7.067881098175097, 43.66001297727588, -9.236769389445257]"
119,119,2019-01-03 23:39:59+00:00,"bank america, spoke next tyra dais c. rice rj miller still bach kept cutting on lecture tyra stating following serious commentary on art art sake ""you one diverse classes the school ever admitted.","[115.36343258209287, 126.37482371754237, -7.218296333199461]"
120,120,2019-01-03 23:36:32+00:00,dk bankofamerica bidmchealth old atms,"[-1.9582579099859807, -0.8424971615655754, -11.961548718289265]"
121,121,2019-01-03 23:36:21+00:00,lizlippphoto bankofamerica yes yes,"[-1.1769472103789316, -4.13367942417282, -11.1444777071306]"
122,122,2019-01-03 23:36:09+00:00,jetman bankofamerica i sad got rid the music. as former employee i heard stupid music years lol,"[24.220249213528962, 29.040388999565067, -13.272709637186267]"
123,123,2019-01-03 23:35:17+00:00,"""with bank america, spoke next ""you one the diverse classes ever watch antm sitting and vomiting continuously.""","[15.245142391995518, 17.541848155564864, -9.928351906947654]"
124,124,2019-01-03 23:35:11+00:00,davelieber simoneahill hisgirlhildy bankofamerica reedmichelles mastercard &amp; visa seems some issuing big banks forget your brand comes fraud liability consumers unless are serious extenuating circumstances.,"[50.06648393773195, 41.99408973958866, -9.60860001235784]"
125,125,2019-01-03 23:34:54+00:00,edestefa bankofamerica i told a call center manager that you transferred s they t want take ownership your problem mainly it counts them it t get done,"[45.34748231582744, 47.70769621117414, -8.41164853035248]"
126,126,2019-01-03 23:33:44+00:00,alanazi mousa hotwire bankofamerica what happened bofa side?,"[-3.1774055123311493, -0.8525568589180375, -11.328028098319386]"
127,127,2019-01-03 23:33:11+00:00,stevenrscott bankofamerica they t good either unfortunate,"[17.697827222720978, -1.1731196120821328, -12.055507826425945]"
128,128,2019-01-03 23:31:36+00:00,madisonmaloneaz just careful though. some banks most notably bank of america become sensitive it comes transferring money using apps.,"[29.259725220420638, 37.972381494691916, -10.110928130445856]"
129,129,2019-01-03 23:30:14+00:00,"bank america... i’m sorry cursing y’all mom my mail i got my card, thanks","[30.088695327349097, 8.347420671600005, -1.044995554461579]"
130,130,2019-01-03 23:23:47+00:00,"royalwaxvestas taipan straunco malguilfoyle nickcohen yes also true, that entity now people strong least. it s not simple paperwork exercise. bank of america also set there, nearly new staff.","[27.53383120023999, 63.476576309102455, -9.247323254512722]"
131,131,2019-01-03 23:22:08+00:00,bank america plaza draws new tech firms following million renovation foxatlanta,"[20.807343366020216, 17.293848868768528, -10.52141593606948]"
132,132,2019-01-03 23:21:57+00:00,bank america,"[0.15774845701401286, 7.549874182032308, -11.594742206098527]"
133,133,2019-01-03 23:20:33+00:00,linkedinhelp i received pfishing email someone pretending be linkedin. do have email address i forward to investigation? apple bank america so i thought i would ask you.,"[28.789051106603598, 15.428766097094964, -10.503504107603518]"
134,134,2019-01-03 23:19:14+00:00,"bankofamerica once favorite financial institutions due poor customer service, non customer friendly policies i’m looking change my business chase wellsfargo...","[59.50230951389552, 62.306743937166914, 0.5061904468487484]"
135,135,2019-01-03 23:18:44+00:00,bank america employee asks out “ohhh...i bank w/ chase..”,"[-1.0171092071478711, 16.21521985182916, -11.115687723531266]"
136,136,2019-01-03 23:14:30+00:00,man every time i get otp bank america gotta go on somebody ugly ass child. why df was my card sent out last thursday and its still not here. bitch its thursday again. on top that i reported this bitch lost last sunday. atp i’m finna open a bank.,"[60.546217568190364, 74.60628967816531, 27.730625953120764]"
137,137,2019-01-03 23:13:05+00:00,"family fun day ——————————— saturday, january a.m. p.m. adults l seniors l kids kids ages under free bank america cardholders free upcountry…","[49.735123560336625, 52.03965457362477, -1.973404323813142]"
138,138,2019-01-03 23:09:31+00:00,bankofamerica trash fuck y’all thieving ass bitches,"[10.02289642961401, 9.92491430767947, -11.088218626188134]"
139,139,2019-01-03 23:07:15+00:00,you guys ruined vacation. i hate both. hotwire bankofamerica,"[26.223354699203366, 21.99053231265898, -13.692242292566661]"
140,140,2019-01-03 23:02:47+00:00,open position bank america,"[10.03557533265025, 8.080682516851223, -11.43366786202673]"
141,141,2019-01-03 23:00:24+00:00,"bankofamerica third time today hold over minutes, transferred multiple times no one the answer my question","[43.84795861668652, 18.72650189056742, -9.69162750820827]"
142,142,2019-01-03 22:59:32+00:00,"brinana rose alexrocha kaets as someone works bank, is actually a brilliant idea. and honestly, see they something is travel rewards type. i know suntrust bank america some good things that regard.","[44.28383400501988, 48.236806035242054, -0.3698867699679482]"
143,143,2019-01-03 22:58:47+00:00,bankofamerica tired trying call line a fraudulent charge. cannot connect when you call and try connect service disconnects. please advise,"[11.766218498707847, 19.4747687699019, -10.616753512102264]"
144,144,2019-01-03 22:57:21+00:00,"wells fargo, bank america offer help clients amid government shutdown cnbc","[35.58554744100327, 52.49992583995116, -10.428611844597029]"
145,145,2019-01-03 22:56:50+00:00,bank america’s ‘mega m&amp;a’ unlikely call got sucker punched bristol deal,"[19.40126665568, 10.401123732151149, -10.904069922247558]"
146,146,2019-01-03 22:51:18+00:00,"it never stop weird the bankofamerica virtual assistant the name i. i get emails subject lines like, “erica, see erica help you.”","[81.56108485230601, 56.34980760675879, -10.419101064501675]"
147,147,2019-01-03 22:50:44+00:00,"the jolly banker for bank of america, crime is now an ordinary cour...","[19.522668388906016, 8.246179381384955, -10.374515115761199]"
148,148,2019-01-03 22:50:36+00:00,the jolly banker bank america whistle blower’s bombshell “we we...,"[11.678094115548596, 19.06244596958925, -11.062309412763469]"
149,149,2019-01-03 22:50:05+00:00,"the jolly banker jpmorgan chase, bank america &amp; citi bar people ...","[20.12683090342153, 18.127640932381247, -10.55505467387696]"
150,150,2019-01-03 22:43:01+00:00,"join us disrupting healthcare how data, m&amp;a consumerism could hold cure. / txscottishrite thank to gold sponsors bankofamerica bkdllp bcbstx childrenstheone hdr inc jedunn medcityhospital","[25.2945750326634, 11.888775593958776, -11.186896634904542]"
151,151,2019-01-03 22:40:59+00:00,"bank america continues add tools its popular investing platform, merrill edge. thurs. it launched fund evaluation resource called fund story, has details esg data along w/ fund holdings, costs &amp; ratings. thinkadvisortech","[73.04495600414789, 92.85259277276595, -7.885696509790378]"
152,152,2019-01-03 22:38:53+00:00,bofa help bankofamerica bankofamerica i money your account &amp; not able tto get ahold anyone chase wellsfargo real people answer phone i scared i need answer days phone calls &amp; return calls calabasasboa tonirose one them.,"[26.621035391127, 21.76893352611698, -9.992598175305474]"
153,153,2019-01-04 23:55:16+00:00,what perfect reason create new family tradition. visit participating museum free every first full weekend the month museumsonus bankofamerica . visit chsgeorgia scadmoa locally beautiful savannah,"[33.756697079871266, 23.186876239030497, -11.182581411707744]"
